episode,timestep,return,ep_length,epsilon
80,36967,-201.0,201,0.2976270000000001
81,37214,-247.0,247,0.292934
82,37506,-292.0,292,0.28738600000000003
83,37759,-253.0,253,0.282579
84,38082,-323.0,323,0.2764420000000001
85,38356,-274.0,274,0.27123600000000003
86,38679,-323.0,323,0.265099
87,38895,-216.0,216,0.260995
88,39096,-201.0,201,0.25717600000000007
89,39218,-122.0,122,0.25485800000000014
90,39440,-222.0,222,0.2506400000000001
91,39695,-255.0,255,0.24579499999999999
92,39865,-170.0,170,0.24256500000000003
93,40031,-166.0,166,0.23941100000000004
94,40254,-223.0,223,0.235174
95,40435,-181.0,181,0.23173500000000002
96,40564,-129.0,129,0.22928400000000004
97,40735,-171.0,171,0.2260350000000001
98,40956,-221.0,221,0.22183600000000003
99,41287,-331.0,331,0.21554700000000004
100,41512,-225.0,225,0.21127200000000002
101,41684,-172.0,172,0.20800400000000008
102,42015,-331.0,331,0.20171499999999998
103,42243,-228.0,228,0.19738299999999998
104,42363,-120.0,120,0.19510300000000003
105,42483,-120.0,120,0.19282300000000008
106,42604,-121.0,121,0.19052400000000014
107,42750,-146.0,146,0.18775000000000008
108,42874,-124.0,124,0.18539400000000006
109,43047,-173.0,173,0.18210700000000002
110,43247,-200.0,200,0.178307
111,43448,-201.0,201,0.1744880000000001
112,43567,-119.0,119,0.17222700000000002
113,43697,-130.0,130,0.16975699999999994
114,43824,-127.0,127,0.16734400000000005
115,43949,-125.0,125,0.16496900000000003
116,44137,-188.0,188,0.16139700000000012
117,44338,-201.0,201,0.157578
118,44453,-115.0,115,0.15539300000000011
119,44636,-183.0,183,0.15191600000000005
120,44811,-175.0,175,0.14859100000000003
121,44981,-170.0,170,0.14536100000000007
122,45107,-126.0,126,0.14296699999999996
123,45288,-181.0,181,0.13952799999999999
124,45479,-191.0,191,0.135899
125,45644,-165.0,165,0.132764
126,45862,-218.0,218,0.12862200000000001
127,46036,-174.0,174,0.1253160000000001
128,46205,-169.0,169,0.12210500000000002
129,46322,-117.0,117,0.11988200000000004
130,46438,-116.0,116,0.11767800000000006
131,46554,-116.0,116,0.11547400000000008
132,46674,-120.0,120,0.11319400000000002
133,46806,-132.0,132,0.11068600000000006
134,46935,-129.0,129,0.10823500000000008
135,47061,-126.0,126,0.10584100000000007
136,47173,-112.0,112,0.10371300000000006
137,47320,-147.0,147,0.10092000000000001
138,47423,-103.0,103,0.09896300000000002
139,47606,-183.0,183,0.09548600000000007
140,47758,-152.0,152,0.09259800000000007
141,47921,-163.0,163,0.08950099999999994
142,48111,-190.0,190,0.08589100000000005
143,48231,-120.0,120,0.08361099999999999
144,48332,-101.0,101,0.08169199999999999
145,48489,-157.0,157,0.07870900000000003
146,48644,-155.0,155,0.07576400000000005
147,48832,-188.0,188,0.07219200000000003
148,48924,-92.0,92,0.07044400000000006
149,49113,-189.0,189,0.06685300000000005
150,49205,-92.0,92,0.06510500000000008
151,49365,-160.0,160,0.06206500000000004
152,49468,-103.0,103,0.06010800000000005
153,49631,-163.0,163,0.057011000000000145
154,49806,-175.0,175,0.05368600000000001
155,49978,-172.0,172,0.050418000000000074
156,50090,-112.0,112,0.050000000000000044
157,50233,-143.0,143,0.050000000000000044
158,50398,-165.0,165,0.050000000000000044
159,50587,-189.0,189,0.050000000000000044
160,50693,-106.0,106,0.050000000000000044
161,50809,-116.0,116,0.050000000000000044
162,50968,-159.0,159,0.050000000000000044
163,51118,-150.0,150,0.050000000000000044
164,51277,-159.0,159,0.050000000000000044
165,51495,-218.0,218,0.050000000000000044
166,51646,-151.0,151,0.050000000000000044
167,51809,-163.0,163,0.050000000000000044
168,51976,-167.0,167,0.050000000000000044
169,52127,-151.0,151,0.050000000000000044
170,52272,-145.0,145,0.050000000000000044
171,52435,-163.0,163,0.050000000000000044
172,52531,-96.0,96,0.050000000000000044
173,52642,-111.0,111,0.050000000000000044
174,52729,-87.0,87,0.050000000000000044
175,52840,-111.0,111,0.050000000000000044
176,52928,-88.0,88,0.050000000000000044
177,53043,-115.0,115,0.050000000000000044
178,53184,-141.0,141,0.050000000000000044
179,53293,-109.0,109,0.050000000000000044
180,53403,-110.0,110,0.050000000000000044
181,53516,-113.0,113,0.050000000000000044
182,53646,-130.0,130,0.050000000000000044
183,53737,-91.0,91,0.050000000000000044
184,53907,-170.0,170,0.050000000000000044
185,54088,-181.0,181,0.050000000000000044
186,54279,-191.0,191,0.050000000000000044
187,54400,-121.0,121,0.050000000000000044
188,54517,-117.0,117,0.050000000000000044
189,54684,-167.0,167,0.050000000000000044
190,54843,-159.0,159,0.050000000000000044
191,55032,-189.0,189,0.050000000000000044
192,55191,-159.0,159,0.050000000000000044
193,55382,-191.0,191,0.050000000000000044
194,55526,-144.0,144,0.050000000000000044
195,55613,-87.0,87,0.050000000000000044
196,55721,-108.0,108,0.050000000000000044
197,55820,-99.0,99,0.050000000000000044
198,55931,-111.0,111,0.050000000000000044
199,56104,-173.0,173,0.050000000000000044
200,56266,-162.0,162,0.050000000000000044
201,56374,-108.0,108,0.050000000000000044
202,56461,-87.0,87,0.050000000000000044
203,56608,-147.0,147,0.050000000000000044
204,56726,-118.0,118,0.050000000000000044
205,56836,-110.0,110,0.050000000000000044
206,56946,-110.0,110,0.050000000000000044
207,57056,-110.0,110,0.050000000000000044
208,57196,-140.0,140,0.050000000000000044
209,57370,-174.0,174,0.050000000000000044
210,57456,-86.0,86,0.050000000000000044
211,57558,-102.0,102,0.050000000000000044
212,57665,-107.0,107,0.050000000000000044
213,57838,-173.0,173,0.050000000000000044
214,57923,-85.0,85,0.050000000000000044
215,58033,-110.0,110,0.050000000000000044
216,58202,-169.0,169,0.050000000000000044
217,58343,-141.0,141,0.050000000000000044
218,58432,-89.0,89,0.050000000000000044
219,58536,-104.0,104,0.050000000000000044
220,58647,-111.0,111,0.050000000000000044
221,58831,-184.0,184,0.050000000000000044
222,58942,-111.0,111,0.050000000000000044
223,59037,-95.0,95,0.050000000000000044
224,59132,-95.0,95,0.050000000000000044
225,59313,-181.0,181,0.050000000000000044
226,59482,-169.0,169,0.050000000000000044
227,59574,-92.0,92,0.050000000000000044
228,59763,-189.0,189,0.050000000000000044
229,59855,-92.0,92,0.050000000000000044
230,60058,-203.0,203,0.050000000000000044
231,60210,-152.0,152,0.050000000000000044
232,60357,-147.0,147,0.050000000000000044
233,60499,-142.0,142,0.050000000000000044
234,60615,-116.0,116,0.050000000000000044
235,60822,-207.0,207,0.050000000000000044
236,60929,-107.0,107,0.050000000000000044
237,61116,-187.0,187,0.050000000000000044
238,61311,-195.0,195,0.050000000000000044
239,61440,-129.0,129,0.050000000000000044
240,61568,-128.0,128,0.050000000000000044
241,61654,-86.0,86,0.050000000000000044
242,61780,-126.0,126,0.050000000000000044
243,61949,-169.0,169,0.050000000000000044
244,62053,-104.0,104,0.050000000000000044
245,62176,-123.0,123,0.050000000000000044
246,62289,-113.0,113,0.050000000000000044
247,62383,-94.0,94,0.050000000000000044
248,62503,-120.0,120,0.050000000000000044
249,62621,-118.0,118,0.050000000000000044
250,62720,-99.0,99,0.050000000000000044
251,62890,-170.0,170,0.050000000000000044
252,63013,-123.0,123,0.050000000000000044
253,63174,-161.0,161,0.050000000000000044
254,63300,-126.0,126,0.050000000000000044
255,63389,-89.0,89,0.050000000000000044
256,63479,-90.0,90,0.050000000000000044
257,63609,-130.0,130,0.050000000000000044
258,63745,-136.0,136,0.050000000000000044
259,63869,-124.0,124,0.050000000000000044
260,63995,-126.0,126,0.050000000000000044
261,64159,-164.0,164,0.050000000000000044
262,64253,-94.0,94,0.050000000000000044
263,64374,-121.0,121,0.050000000000000044
264,64503,-129.0,129,0.050000000000000044
265,64629,-126.0,126,0.050000000000000044
266,64794,-165.0,165,0.050000000000000044
267,64967,-173.0,173,0.050000000000000044
268,65076,-109.0,109,0.050000000000000044
269,65211,-135.0,135,0.050000000000000044
270,65376,-165.0,165,0.050000000000000044
271,65502,-126.0,126,0.050000000000000044
272,65625,-123.0,123,0.050000000000000044
273,65717,-92.0,92,0.050000000000000044
274,65849,-132.0,132,0.050000000000000044
275,65985,-136.0,136,0.050000000000000044
276,66112,-127.0,127,0.050000000000000044
277,66276,-164.0,164,0.050000000000000044
278,66375,-99.0,99,0.050000000000000044
279,66507,-132.0,132,0.050000000000000044
280,66633,-126.0,126,0.050000000000000044
281,66739,-106.0,106,0.050000000000000044
282,66869,-130.0,130,0.050000000000000044
283,66969,-100.0,100,0.050000000000000044
284,67089,-120.0,120,0.050000000000000044
285,67207,-118.0,118,0.050000000000000044
286,67330,-123.0,123,0.050000000000000044
287,67452,-122.0,122,0.050000000000000044
288,67575,-123.0,123,0.050000000000000044
289,67696,-121.0,121,0.050000000000000044
290,67820,-124.0,124,0.050000000000000044
291,67941,-121.0,121,0.050000000000000044
292,68064,-123.0,123,0.050000000000000044
293,68192,-128.0,128,0.050000000000000044
294,68311,-119.0,119,0.050000000000000044
295,68428,-117.0,117,0.050000000000000044
296,68551,-123.0,123,0.050000000000000044
297,68638,-87.0,87,0.050000000000000044
298,68723,-85.0,85,0.050000000000000044
299,68837,-114.0,114,0.050000000000000044
300,68956,-119.0,119,0.050000000000000044
301,69076,-120.0,120,0.050000000000000044
302,69193,-117.0,117,0.050000000000000044
303,69305,-112.0,112,0.050000000000000044
304,69420,-115.0,115,0.050000000000000044
305,69538,-118.0,118,0.050000000000000044
306,69655,-117.0,117,0.050000000000000044
307,69766,-111.0,111,0.050000000000000044
308,69873,-107.0,107,0.050000000000000044
309,69991,-118.0,118,0.050000000000000044
310,70096,-105.0,105,0.050000000000000044
311,70212,-116.0,116,0.050000000000000044
312,70331,-119.0,119,0.050000000000000044
313,70448,-117.0,117,0.050000000000000044
314,70554,-106.0,106,0.050000000000000044
315,70670,-116.0,116,0.050000000000000044
316,70783,-113.0,113,0.050000000000000044
317,70875,-92.0,92,0.050000000000000044
318,70985,-110.0,110,0.050000000000000044
319,71096,-111.0,111,0.050000000000000044
320,71208,-112.0,112,0.050000000000000044
321,71319,-111.0,111,0.050000000000000044
322,71409,-90.0,90,0.050000000000000044
323,71528,-119.0,119,0.050000000000000044
324,71634,-106.0,106,0.050000000000000044
325,71749,-115.0,115,0.050000000000000044
326,71860,-111.0,111,0.050000000000000044
327,71979,-119.0,119,0.050000000000000044
328,72068,-89.0,89,0.050000000000000044
329,72177,-109.0,109,0.050000000000000044
330,72289,-112.0,112,0.050000000000000044
331,72505,-216.0,216,0.050000000000000044
332,72610,-105.0,105,0.050000000000000044
333,72718,-108.0,108,0.050000000000000044
334,72828,-110.0,110,0.050000000000000044
335,72938,-110.0,110,0.050000000000000044
336,73048,-110.0,110,0.050000000000000044
337,73157,-109.0,109,0.050000000000000044
338,73270,-113.0,113,0.050000000000000044
339,73374,-104.0,104,0.050000000000000044
340,73486,-112.0,112,0.050000000000000044
341,73592,-106.0,106,0.050000000000000044
342,73679,-87.0,87,0.050000000000000044
343,73791,-112.0,112,0.050000000000000044
344,73903,-112.0,112,0.050000000000000044
345,74010,-107.0,107,0.050000000000000044
346,74097,-87.0,87,0.050000000000000044
347,74248,-151.0,151,0.050000000000000044
348,74363,-115.0,115,0.050000000000000044
349,74477,-114.0,114,0.050000000000000044
350,74582,-105.0,105,0.050000000000000044
351,74685,-103.0,103,0.050000000000000044
352,74797,-112.0,112,0.050000000000000044
353,74920,-123.0,123,0.050000000000000044
354,75029,-109.0,109,0.050000000000000044
355,75144,-115.0,115,0.050000000000000044
356,75252,-108.0,108,0.050000000000000044
357,75367,-115.0,115,0.050000000000000044
358,75483,-116.0,116,0.050000000000000044
359,75581,-98.0,98,0.050000000000000044
360,75694,-113.0,113,0.050000000000000044
361,75805,-111.0,111,0.050000000000000044
362,75917,-112.0,112,0.050000000000000044
363,76036,-119.0,119,0.050000000000000044
364,76152,-116.0,116,0.050000000000000044
365,76276,-124.0,124,0.050000000000000044
366,76386,-110.0,110,0.050000000000000044
367,76495,-109.0,109,0.050000000000000044
368,76610,-115.0,115,0.050000000000000044
369,76700,-90.0,90,0.050000000000000044
370,76799,-99.0,99,0.050000000000000044
371,76889,-90.0,90,0.050000000000000044
372,77000,-111.0,111,0.050000000000000044
373,77113,-113.0,113,0.050000000000000044
374,77222,-109.0,109,0.050000000000000044
375,77336,-114.0,114,0.050000000000000044
376,77453,-117.0,117,0.050000000000000044
377,77558,-105.0,105,0.050000000000000044
378,77653,-95.0,95,0.050000000000000044
379,77742,-89.0,89,0.050000000000000044
380,77851,-109.0,109,0.050000000000000044
381,77963,-112.0,112,0.050000000000000044
382,78062,-99.0,99,0.050000000000000044
383,78170,-108.0,108,0.050000000000000044
384,78281,-111.0,111,0.050000000000000044
385,78392,-111.0,111,0.050000000000000044
386,78502,-110.0,110,0.050000000000000044
387,78591,-89.0,89,0.050000000000000044
388,78676,-85.0,85,0.050000000000000044
389,78789,-113.0,113,0.050000000000000044
390,78899,-110.0,110,0.050000000000000044
391,79007,-108.0,108,0.050000000000000044
392,79116,-109.0,109,0.050000000000000044
393,79275,-159.0,159,0.050000000000000044
394,79385,-110.0,110,0.050000000000000044
395,79496,-111.0,111,0.050000000000000044
396,79606,-110.0,110,0.050000000000000044
397,79720,-114.0,114,0.050000000000000044
398,79828,-108.0,108,0.050000000000000044
399,79915,-87.0,87,0.050000000000000044
400,80021,-106.0,106,0.050000000000000044
401,80136,-115.0,115,0.050000000000000044
402,80246,-110.0,110,0.050000000000000044
403,80357,-111.0,111,0.050000000000000044
404,80464,-107.0,107,0.050000000000000044
405,80577,-113.0,113,0.050000000000000044
406,80703,-126.0,126,0.050000000000000044
407,80794,-91.0,91,0.050000000000000044
408,80912,-118.0,118,0.050000000000000044
409,81005,-93.0,93,0.050000000000000044
410,81117,-112.0,112,0.050000000000000044
411,81223,-106.0,106,0.050000000000000044
412,81334,-111.0,111,0.050000000000000044
413,81443,-109.0,109,0.050000000000000044
414,81557,-114.0,114,0.050000000000000044
415,81722,-165.0,165,0.050000000000000044
416,81823,-101.0,101,0.050000000000000044
417,81933,-110.0,110,0.050000000000000044
418,82041,-108.0,108,0.050000000000000044
419,82147,-106.0,106,0.050000000000000044
420,82262,-115.0,115,0.050000000000000044
421,82375,-113.0,113,0.050000000000000044
422,82469,-94.0,94,0.050000000000000044
423,82558,-89.0,89,0.050000000000000044
424,82665,-107.0,107,0.050000000000000044
425,82768,-103.0,103,0.050000000000000044
426,82883,-115.0,115,0.050000000000000044
427,82991,-108.0,108,0.050000000000000044
428,83110,-119.0,119,0.050000000000000044
429,83227,-117.0,117,0.050000000000000044
430,83333,-106.0,106,0.050000000000000044
431,83441,-108.0,108,0.050000000000000044
432,83543,-102.0,102,0.050000000000000044
433,83652,-109.0,109,0.050000000000000044
434,83758,-106.0,106,0.050000000000000044
435,83846,-88.0,88,0.050000000000000044
436,83952,-106.0,106,0.050000000000000044
437,84081,-129.0,129,0.050000000000000044
438,84192,-111.0,111,0.050000000000000044
439,84305,-113.0,113,0.050000000000000044
440,84421,-116.0,116,0.050000000000000044
441,84528,-107.0,107,0.050000000000000044
442,84639,-111.0,111,0.050000000000000044
443,84745,-106.0,106,0.050000000000000044
444,84854,-109.0,109,0.050000000000000044
445,84961,-107.0,107,0.050000000000000044
446,85076,-115.0,115,0.050000000000000044
447,85162,-86.0,86,0.050000000000000044
448,85276,-114.0,114,0.050000000000000044
449,85363,-87.0,87,0.050000000000000044
450,85456,-93.0,93,0.050000000000000044
451,85560,-104.0,104,0.050000000000000044
452,85669,-109.0,109,0.050000000000000044
453,85775,-106.0,106,0.050000000000000044
454,85884,-109.0,109,0.050000000000000044
455,85995,-111.0,111,0.050000000000000044
456,86079,-84.0,84,0.050000000000000044
457,86172,-93.0,93,0.050000000000000044
458,86278,-106.0,106,0.050000000000000044
459,86386,-108.0,108,0.050000000000000044
460,86475,-89.0,89,0.050000000000000044
461,86596,-121.0,121,0.050000000000000044
462,86707,-111.0,111,0.050000000000000044
463,86793,-86.0,86,0.050000000000000044
464,86903,-110.0,110,0.050000000000000044
465,87102,-199.0,199,0.050000000000000044
466,87206,-104.0,104,0.050000000000000044
467,87320,-114.0,114,0.050000000000000044
468,87428,-108.0,108,0.050000000000000044
469,87533,-105.0,105,0.050000000000000044
470,87658,-125.0,125,0.050000000000000044
471,87762,-104.0,104,0.050000000000000044
472,87862,-100.0,100,0.050000000000000044
473,87972,-110.0,110,0.050000000000000044
474,88085,-113.0,113,0.050000000000000044
475,88200,-115.0,115,0.050000000000000044
476,88313,-113.0,113,0.050000000000000044
477,88400,-87.0,87,0.050000000000000044
478,88509,-109.0,109,0.050000000000000044
479,88604,-95.0,95,0.050000000000000044
480,88714,-110.0,110,0.050000000000000044
481,88822,-108.0,108,0.050000000000000044
482,88922,-100.0,100,0.050000000000000044
483,89029,-107.0,107,0.050000000000000044
484,89135,-106.0,106,0.050000000000000044
485,89226,-91.0,91,0.050000000000000044
486,89336,-110.0,110,0.050000000000000044
487,89433,-97.0,97,0.050000000000000044
488,89544,-111.0,111,0.050000000000000044
489,89631,-87.0,87,0.050000000000000044
490,89736,-105.0,105,0.050000000000000044
491,89846,-110.0,110,0.050000000000000044
492,89956,-110.0,110,0.050000000000000044
493,90066,-110.0,110,0.050000000000000044
494,90176,-110.0,110,0.050000000000000044
495,90283,-107.0,107,0.050000000000000044
496,90392,-109.0,109,0.050000000000000044
497,90508,-116.0,116,0.050000000000000044
498,90622,-114.0,114,0.050000000000000044
499,90734,-112.0,112,0.050000000000000044
500,90845,-111.0,111,0.050000000000000044
501,90954,-109.0,109,0.050000000000000044
502,91058,-104.0,104,0.050000000000000044
503,91215,-157.0,157,0.050000000000000044
504,91323,-108.0,108,0.050000000000000044
505,91436,-113.0,113,0.050000000000000044
506,91547,-111.0,111,0.050000000000000044
507,91638,-91.0,91,0.050000000000000044
508,91758,-120.0,120,0.050000000000000044
509,91865,-107.0,107,0.050000000000000044
510,91954,-89.0,89,0.050000000000000044
511,92062,-108.0,108,0.050000000000000044
512,92170,-108.0,108,0.050000000000000044
513,92273,-103.0,103,0.050000000000000044
514,92429,-156.0,156,0.050000000000000044
515,92534,-105.0,105,0.050000000000000044
516,92643,-109.0,109,0.050000000000000044
517,92814,-171.0,171,0.050000000000000044
518,92926,-112.0,112,0.050000000000000044
519,93020,-94.0,94,0.050000000000000044
520,93127,-107.0,107,0.050000000000000044
521,93235,-108.0,108,0.050000000000000044
522,93342,-107.0,107,0.050000000000000044
523,93460,-118.0,118,0.050000000000000044
524,93551,-91.0,91,0.050000000000000044
525,93658,-107.0,107,0.050000000000000044
526,93775,-117.0,117,0.050000000000000044
527,93887,-112.0,112,0.050000000000000044
528,93998,-111.0,111,0.050000000000000044
529,94116,-118.0,118,0.050000000000000044
530,94226,-110.0,110,0.050000000000000044
531,94318,-92.0,92,0.050000000000000044
532,94430,-112.0,112,0.050000000000000044
533,94527,-97.0,97,0.050000000000000044
534,94643,-116.0,116,0.050000000000000044
535,94751,-108.0,108,0.050000000000000044
536,94847,-96.0,96,0.050000000000000044
537,94958,-111.0,111,0.050000000000000044
538,95069,-111.0,111,0.050000000000000044
539,95189,-120.0,120,0.050000000000000044
540,95299,-110.0,110,0.050000000000000044
541,95416,-117.0,117,0.050000000000000044
542,95531,-115.0,115,0.050000000000000044
543,95642,-111.0,111,0.050000000000000044
544,95755,-113.0,113,0.050000000000000044
545,95867,-112.0,112,0.050000000000000044
546,96009,-142.0,142,0.050000000000000044
547,96121,-112.0,112,0.050000000000000044
548,96227,-106.0,106,0.050000000000000044
549,96322,-95.0,95,0.050000000000000044
550,96527,-205.0,205,0.050000000000000044
551,96644,-117.0,117,0.050000000000000044
552,96760,-116.0,116,0.050000000000000044
553,96877,-117.0,117,0.050000000000000044
554,96970,-93.0,93,0.050000000000000044
555,97109,-139.0,139,0.050000000000000044
556,97205,-96.0,96,0.050000000000000044
557,97323,-118.0,118,0.050000000000000044
558,97437,-114.0,114,0.050000000000000044
559,97524,-87.0,87,0.050000000000000044
560,97631,-107.0,107,0.050000000000000044
561,97740,-109.0,109,0.050000000000000044
562,97851,-111.0,111,0.050000000000000044
563,97942,-91.0,91,0.050000000000000044
564,98031,-89.0,89,0.050000000000000044
565,98139,-108.0,108,0.050000000000000044
566,98249,-110.0,110,0.050000000000000044
567,98363,-114.0,114,0.050000000000000044
568,98462,-99.0,99,0.050000000000000044
569,98580,-118.0,118,0.050000000000000044
570,98699,-119.0,119,0.050000000000000044
571,98798,-99.0,99,0.050000000000000044
572,98910,-112.0,112,0.050000000000000044
573,98998,-88.0,88,0.050000000000000044
574,99094,-96.0,96,0.050000000000000044
575,99208,-114.0,114,0.050000000000000044
576,99323,-115.0,115,0.050000000000000044
577,99415,-92.0,92,0.050000000000000044
578,99536,-121.0,121,0.050000000000000044
579,99650,-114.0,114,0.050000000000000044
580,99750,-100.0,100,0.050000000000000044
581,99848,-98.0,98,0.050000000000000044
582,99965,-117.0,117,0.050000000000000044
583,100076,-111.0,111,0.050000000000000044
584,100190,-114.0,114,0.050000000000000044
585,100297,-107.0,107,0.050000000000000044
586,100408,-111.0,111,0.050000000000000044
587,100519,-111.0,111,0.050000000000000044
588,100639,-120.0,120,0.050000000000000044
589,100761,-122.0,122,0.050000000000000044
590,100864,-103.0,103,0.050000000000000044
591,100973,-109.0,109,0.050000000000000044
592,101083,-110.0,110,0.050000000000000044
593,101192,-109.0,109,0.050000000000000044
594,101304,-112.0,112,0.050000000000000044
595,101398,-94.0,94,0.050000000000000044
596,101508,-110.0,110,0.050000000000000044
597,101615,-107.0,107,0.050000000000000044
598,101729,-114.0,114,0.050000000000000044
599,101846,-117.0,117,0.050000000000000044
600,101960,-114.0,114,0.050000000000000044
601,102074,-114.0,114,0.050000000000000044
602,102196,-122.0,122,0.050000000000000044
603,102314,-118.0,118,0.050000000000000044
604,102423,-109.0,109,0.050000000000000044
605,102533,-110.0,110,0.050000000000000044
606,102648,-115.0,115,0.050000000000000044
607,102762,-114.0,114,0.050000000000000044
608,102859,-97.0,97,0.050000000000000044
609,102976,-117.0,117,0.050000000000000044
610,103097,-121.0,121,0.050000000000000044
611,103210,-113.0,113,0.050000000000000044
612,103319,-109.0,109,0.050000000000000044
613,103438,-119.0,119,0.050000000000000044
614,103546,-108.0,108,0.050000000000000044
615,103672,-126.0,126,0.050000000000000044
616,103790,-118.0,118,0.050000000000000044
617,103912,-122.0,122,0.050000000000000044
618,104034,-122.0,122,0.050000000000000044
619,104147,-113.0,113,0.050000000000000044
620,104236,-89.0,89,0.050000000000000044
621,104363,-127.0,127,0.050000000000000044
622,104450,-87.0,87,0.050000000000000044
623,104581,-131.0,131,0.050000000000000044
624,104682,-101.0,101,0.050000000000000044
625,104790,-108.0,108,0.050000000000000044
626,104896,-106.0,106,0.050000000000000044
627,104982,-86.0,86,0.050000000000000044
628,105087,-105.0,105,0.050000000000000044
629,105204,-117.0,117,0.050000000000000044
630,105305,-101.0,101,0.050000000000000044
631,105421,-116.0,116,0.050000000000000044
632,105542,-121.0,121,0.050000000000000044
633,105663,-121.0,121,0.050000000000000044
634,105785,-122.0,122,0.050000000000000044
635,105906,-121.0,121,0.050000000000000044
636,106022,-116.0,116,0.050000000000000044
637,106135,-113.0,113,0.050000000000000044
638,106333,-198.0,198,0.050000000000000044
639,106452,-119.0,119,0.050000000000000044
640,106566,-114.0,114,0.050000000000000044
641,106732,-166.0,166,0.050000000000000044
642,106840,-108.0,108,0.050000000000000044
643,106951,-111.0,111,0.050000000000000044
644,107063,-112.0,112,0.050000000000000044
645,107148,-85.0,85,0.050000000000000044
646,107266,-118.0,118,0.050000000000000044
647,107382,-116.0,116,0.050000000000000044
648,107502,-120.0,120,0.050000000000000044
649,107619,-117.0,117,0.050000000000000044
650,107735,-116.0,116,0.050000000000000044
651,107874,-139.0,139,0.050000000000000044
652,107977,-103.0,103,0.050000000000000044
653,108096,-119.0,119,0.050000000000000044
654,108215,-119.0,119,0.050000000000000044
655,108330,-115.0,115,0.050000000000000044
656,108428,-98.0,98,0.050000000000000044
657,108536,-108.0,108,0.050000000000000044
658,108641,-105.0,105,0.050000000000000044
659,108758,-117.0,117,0.050000000000000044
660,108871,-113.0,113,0.050000000000000044
661,108980,-109.0,109,0.050000000000000044
662,109096,-116.0,116,0.050000000000000044
663,109204,-108.0,108,0.050000000000000044
664,109318,-114.0,114,0.050000000000000044
665,109430,-112.0,112,0.050000000000000044
666,109545,-115.0,115,0.050000000000000044
667,109661,-116.0,116,0.050000000000000044
668,109783,-122.0,122,0.050000000000000044
669,109896,-113.0,113,0.050000000000000044
670,110012,-116.0,116,0.050000000000000044
671,110138,-126.0,126,0.050000000000000044
672,110225,-87.0,87,0.050000000000000044
673,110340,-115.0,115,0.050000000000000044
674,110446,-106.0,106,0.050000000000000044
