episode,mean,ci_lower,ci_upper,std
122,-206.26666666666668,-233.28180118158738,-179.25153215174598,53.382227587673995
123,-231.4,-266.37270815046753,-196.42729184953248,69.10648787680262
124,-234.4,-282.9224997139357,-185.87750028606433,95.88103740225871
125,-277.93333333333334,-338.3243700153272,-217.54229665133948,119.33340782120582
126,-221.53333333333333,-259.2500201427746,-183.81664652389205,74.52862239137093
127,-206.8,-242.87734825436408,-170.72265174563594,71.28926987983535
128,-218.4,-267.2133311918419,-169.58666880815812,96.45572386679116
129,-264.3333333333333,-318.13521763463234,-210.53144903203426,106.31316423138242
130,-238.66666666666666,-298.7542037191789,-178.57912961415437,118.73368893826593
131,-217.2,-243.93798894124652,-190.46201105875346,52.83458463292139
132,-189.8,-209.1335452678039,-170.46645473219613,38.203315737424326
133,-232.4,-281.8064472697868,-182.99355273021322,97.6277283016118
134,-199.53333333333333,-227.3348686685013,-171.73179799816538,54.93616497556252
135,-223.33333333333334,-269.37759195157696,-177.28907471508973,90.98400347802293
136,-252.93333333333334,-341.9063894069643,-163.96027725970237,175.8118185889548
137,-232.13333333333333,-273.2391089736566,-191.02755769301007,81.22550228975024
138,-198.13333333333333,-225.48475183592114,-170.7819148307455,54.0467287528939
139,-206.26666666666668,-241.16737213507508,-171.36596119825828,68.96420971940606
140,-225.6,-296.3346835234,-154.86531647660001,139.77257718641854
141,-201.26666666666668,-224.0382842340912,-178.49504909924215,44.996987553489504
142,-235.86666666666667,-282.4759874499765,-189.2573458833568,92.1005730468359
143,-254.0,-320.30506155306364,-187.69493844693636,131.01959141034342
144,-170.13333333333333,-188.55025805832273,-151.71640860834393,36.39206262665284
145,-184.86666666666667,-200.00468808050823,-169.72864525282512,29.91291062772431
146,-223.6,-295.37866223823835,-151.8213377617616,141.83549156211453
147,-241.13333333333333,-304.01913344656623,-178.24753322010042,124.26309007728544
148,-227.8,-266.32393725349357,-189.27606274650643,76.12375888424498
149,-200.33333333333334,-237.78553963732878,-162.8811270293379,74.00600576229533
150,-196.06666666666666,-227.9522607034959,-164.18107262983742,63.00631361661747
151,-197.86666666666667,-228.94603845878294,-166.7872948745504,61.413208857885145
152,-204.53333333333333,-237.32617198063784,-171.74049468602882,64.7990397734068
153,-209.13333333333333,-248.6534085229454,-169.61325814372125,78.09213931134312
154,-202.73333333333332,-232.72494376716656,-172.74172289950008,59.26377945723303
155,-277.73333333333335,-422.7941050991822,-132.67256156748448,286.6418128760856
156,-201.86666666666667,-243.86939163505855,-159.8639416982748,82.99788484587356
157,-243.93333333333334,-329.8171183322966,-158.04954833437006,169.7073821480832
158,-256.53333333333336,-343.6377104952784,-169.42895617138834,172.11928680101158
159,-232.8,-280.7570520750946,-184.84294792490545,94.76370613267508
160,-252.53333333333333,-326.787158182767,-178.2795084838997,146.72644236431583
161,-189.53333333333333,-212.7021706007908,-166.36449606587587,45.78189841216965
162,-209.4,-265.9331715469383,-152.86682845306171,111.71022036203014
163,-184.93333333333334,-219.97952019792888,-149.8871464687378,69.25168269114877
164,-178.33333333333334,-199.96146272625674,-156.70520394040994,42.73744130020992
165,-194.93333333333334,-217.63135320715918,-172.2353134595075,44.851557634292064
166,-201.4,-239.58812414350828,-163.21187585649173,75.46018817893314
167,-200.93333333333334,-243.5993382393125,-158.2673284273542,84.30853390309244
168,-179.33333333333334,-209.7703469796112,-148.8963196870555,60.14390151036836
169,-174.2,-196.11089484860594,-152.28910515139404,43.29618920875139
170,-178.26666666666668,-200.7963182685824,-155.73701506475095,44.51885992350757
171,-167.4,-178.89391416939128,-155.90608583060873,22.712111306525426
172,-187.8,-223.2158254544804,-152.3841745455196,69.98209294764864
173,-187.73333333333332,-219.26245360814758,-156.20421305851906,62.30191721679911
174,-189.53333333333333,-211.91731264129507,-167.1493540253716,44.23100973550369
175,-189.33333333333334,-229.04854900879138,-149.6181176578753,78.47773923575753
176,-194.73333333333332,-243.74760586211747,-145.71906080454917,96.85278634206772
177,-179.46666666666667,-223.3208087273829,-135.61252460595043,86.65630707314705
178,-184.4,-231.3890850380289,-137.41091496197112,92.85099173765818
179,-180.06666666666666,-239.5908815074759,-120.54245182585743,117.62055753802375
180,-188.13333333333333,-215.75248774740163,-160.51417891926502,54.575778103070185
181,-176.26666666666668,-190.1339238164876,-162.39940951684576,27.4018653055266
182,-203.46666666666667,-273.2240347991469,-133.70929853418642,137.84139033283466
183,-199.6,-247.2515374852807,-151.9484625147193,94.16000566411765
184,-207.06666666666666,-256.5248083891074,-157.6085249442259,97.72987715580578
185,-172.66666666666666,-192.21578580946334,-153.11754752386997,38.629292282181694
186,-183.0,-222.05425350002793,-143.94574649997207,77.17167010416884
187,-181.66666666666666,-203.0183090321547,-160.31502430117862,42.19109964066934
188,-171.93333333333334,-193.24799998887914,-150.61866667778753,42.11803519739363
189,-176.4,-193.44266053304017,-159.35733946695984,33.67650021404639
190,-162.26666666666668,-175.05127211285918,-149.48206122047418,25.262532643334787
191,-176.86666666666667,-193.99034928893423,-159.74298404439912,33.83660082744063
192,-182.06666666666666,-220.21035336684656,-143.92297996648676,75.3723792616072
193,-205.26666666666668,-267.4932192804231,-143.04011405291027,122.96040916580517
194,-190.86666666666667,-233.3182001070153,-148.41513322631806,83.88473573236604
195,-210.8,-298.8530857416265,-122.74691425837354,173.99394625484342
196,-165.53333333333333,-175.6173239837176,-155.44934268294907,19.926085638902812
197,-145.66666666666666,-154.16033503612695,-137.17299829720636,16.783589868943086
198,-170.2,-189.2676651300339,-151.1323348699661,37.677933418204695
199,-175.26666666666668,-196.87489340180247,-153.6584399315309,42.69811341135448
200,-155.06666666666666,-168.38629453823413,-141.7470387950992,26.319743328704575
201,-188.86666666666667,-214.8288323333383,-162.90450099999504,51.301548601274106
202,-174.13333333333333,-202.80439107247997,-145.46227559418668,56.654351602993
203,-175.53333333333333,-198.78676295596782,-152.27990371069885,45.949053913606924
204,-210.73333333333332,-269.646024555866,-151.82064211080063,116.41217958424949
205,-181.0,-221.79479461347435,-140.20520538652565,80.61100007649907
206,-175.33333333333334,-208.52969654333526,-142.13697012333142,65.59640911581127
207,-164.73333333333332,-180.5439640036321,-148.92270266303453,31.2419945301548
208,-189.4,-224.47605446961722,-154.3239455303828,69.31070143443459
209,-156.26666666666668,-173.03733162311613,-139.49600171021723,33.139033714873996
210,-169.6,-189.94358728991085,-149.25641271008914,40.19917080405183
211,-164.0,-183.9385516469421,-144.0614483530579,39.398815549032264
212,-197.86666666666667,-242.00101056110555,-153.7323227722278,87.20998923415954
213,-227.2,-279.82354031081945,-174.5764596891805,103.98474247055029
214,-168.8,-186.11340729543952,-151.4865927045605,34.21149904150163
215,-163.13333333333333,-178.3433673859409,-147.92329928072576,30.05520845969223
216,-171.46666666666667,-191.91244427730558,-151.02088905602776,40.401100095033165
217,-192.13333333333333,-247.52979504037071,-136.73687162629594,109.46406817865953
218,-179.26666666666668,-210.53368289025164,-147.99965044308172,61.78399648956209
219,-216.66666666666666,-294.75673702514814,-138.57659630818515,154.3069091849818
220,-164.13333333333333,-184.29911341007977,-143.96755325658688,39.84782163291852
221,-187.73333333333332,-219.77490310298884,-155.6917635636778,63.31452352256068
222,-173.53333333333333,-197.89547835596431,-149.17118831070235,48.13988875027537
223,-184.86666666666667,-218.10579431756318,-151.62753901577017,65.68091216040033
224,-216.2,-303.3542160907893,-129.04578390921068,172.21776911805588
225,-164.26666666666668,-179.58586825499052,-148.94746507834284,30.270924810598185
226,-195.86666666666667,-225.9500194033794,-165.78331392995395,59.445063340495786
227,-162.2,-180.64687563307731,-143.75312436692266,36.451245977789746
228,-193.66666666666666,-229.82082129089474,-157.51251204243857,71.44104018155267
229,-174.0,-191.13677267684255,-156.86322732315745,33.862466931200785
230,-186.53333333333333,-224.27581436662192,-148.79085230004475,74.57959208493672
231,-170.13333333333333,-191.5617636666113,-148.70490300005534,42.342833579669126
232,-215.06666666666666,-271.7698175841454,-158.3635157491879,112.04610162289846
233,-176.4,-201.07130617269112,-151.7286938273089,48.75079486531476
234,-193.4,-229.87206050054692,-156.9279394994531,72.06922597984061
235,-211.26666666666668,-279.64229142979514,-142.89104190353822,135.1110489765939
236,-173.8,-195.75759928589645,-151.84240071410358,43.38847773314939
237,-251.66666666666666,-399.60841840750595,-103.72491492582733,292.3346636229709
238,-243.13333333333333,-338.41771490003157,-147.84895176663508,188.28307293953844
239,-169.6,-195.21053333298624,-143.98946666701374,50.6067189215029
240,-200.33333333333334,-275.7171669475133,-124.9494997191534,148.95935314336216
241,-280.2,-494.04047727261036,-66.35952272738965,422.55133021523756
242,-209.93333333333334,-275.1791833841929,-144.68748328247372,128.92657686537024
243,-166.0,-188.67207872643746,-143.32792127356254,44.80029761805904
244,-266.46666666666664,-466.0181430706075,-66.91519026272576,394.31609429773744
245,-290.8666666666667,-522.7113775724637,-59.0219557608697,458.1279103287882
246,-194.86666666666667,-274.1512692792612,-115.58206405407212,156.66731914757744
247,-214.2,-305.7445108747045,-122.6554891252955,180.89304390532362
248,-183.06666666666666,-200.81567045634247,-165.31766287699085,35.07224290264628
249,-217.53333333333333,-303.0400398662346,-132.02662680043204,168.9622706076386
250,-167.93333333333334,-186.54447492985895,-149.32219173680772,36.77583747818969
251,-179.26666666666668,-203.6074970636522,-154.92583626968116,48.0977707961144
252,-168.73333333333332,-192.39119399488683,-145.0754726717798,46.748214463822634
253,-175.13333333333333,-219.51842342115114,-130.7482432455155,87.7054666989971
254,-167.06666666666666,-196.6974570107465,-137.43587632258684,58.55079466203302
255,-146.2,-160.57000688780474,-131.82999311219524,28.395304776200824
256,-165.0,-183.5251972549102,-146.4748027450898,36.60601043544625
257,-197.53333333333333,-253.80831797811462,-141.25834868855205,111.2000399680184
258,-185.86666666666667,-217.3320392652928,-154.40129406804056,62.17595104933168
259,-144.0,-161.28063579077266,-126.71936420922734,34.14674215792775
260,-161.46666666666667,-174.85201951941553,-148.0813138139178,26.449616674390995
261,-143.33333333333334,-163.92456483644688,-122.74210183021981,40.688518719112345
262,-185.66666666666666,-227.76067188426575,-143.57266144906757,83.17825570557622
263,-173.4,-199.14750112233116,-147.65249887766885,50.87736890471703
264,-159.66666666666666,-174.55425883573793,-144.7790744975954,29.418059457112772
265,-179.13333333333333,-234.4964982867503,-123.77016837991634,109.398273396897
266,-164.4,-194.46969062102974,-134.33030937897027,59.41806683717223
267,-161.26666666666668,-195.5459238019686,-126.98740953136476,67.7362204109113
268,-151.0,-170.49431060021814,-131.50568939978186,38.52098994920388
269,-173.73333333333332,-210.0753330271882,-137.39133363947843,71.81222427661989
270,-152.8,-168.06866697812515,-137.53133302187487,30.1710678189111
271,-153.73333333333332,-178.7548684397468,-128.71179822691985,49.44285141004264
272,-159.73333333333332,-193.4562035876962,-126.01046307897045,66.63679330686782
273,-198.26666666666668,-283.5561675313578,-112.97716580197556,168.53306962004683
274,-134.33333333333334,-151.69053645331059,-116.97613021335609,34.29804011245476
275,-190.0,-240.78816842095762,-139.21183157904238,100.35802575446237
276,-139.93333333333334,-156.67648772793538,-123.1901789387313,33.08467251697613
277,-166.86666666666667,-188.6373698731252,-145.09596346020814,43.01916885399913
278,-166.0,-191.20952511342577,-140.79047488657423,49.81432190311002
279,-155.33333333333334,-175.61039756674558,-135.0562690999211,40.06772045203248
280,-161.13333333333333,-187.5479590103945,-134.71870765627216,52.19561497120445
281,-162.8,-189.49069376226686,-136.10930623773316,52.74112879590904
282,-152.6,-166.65842174799306,-138.54157825200693,27.779608828539445
283,-157.6,-167.09614999413503,-148.10385000586496,18.764505500190158
284,-155.73333333333332,-174.07277744139157,-137.39388922527507,36.23896000469967
285,-174.86666666666667,-206.42955995562818,-143.30377337770517,62.36865309503556
286,-145.2,-161.05563412516543,-129.34436587483455,31.330921893022342
287,-151.4,-170.22942484045177,-132.57057515954824,37.207167768231606
288,-143.8,-158.30600106316157,-129.29399893683845,28.66403088657746
289,-154.8,-167.50386465083233,-142.0961353491677,25.102987869972768
290,-172.73333333333332,-215.62961655452386,-129.83705011214278,84.76356659687123
291,-207.6,-289.16191981174654,-126.03808018825343,161.1673250589792
292,-173.46666666666667,-201.014637946949,-145.91869538638434,54.435119382823274
293,-162.2,-200.49723864951332,-123.90276135048666,75.67579974249804
294,-143.33333333333334,-154.0139513207249,-132.65271534594177,21.10502836345458
295,-139.6,-152.5311155761769,-126.66888442382312,25.552038405314487
296,-147.86666666666667,-160.39959140705142,-135.33374192628193,24.765208570806656
297,-161.06666666666666,-172.58679411452135,-149.54653921881197,22.763909057004152
298,-146.33333333333334,-158.33286912682382,-134.33379753984286,23.711225658371653
299,-235.0,-395.3927877791129,-74.6072122208871,316.9380591430025
300,-146.33333333333334,-160.70745856404383,-131.95920810262285,28.403442670837553
301,-147.73333333333332,-169.85459926991655,-125.6120673967501,43.71188498439399
302,-163.93333333333334,-205.2828683028175,-122.58379836384918,81.70717362767006
303,-138.0,-161.0581317543291,-114.9418682456709,45.56314299957807
304,-141.6,-160.3339730566927,-122.86602694330728,37.018553906566005
305,-139.0,-154.75712145172602,-123.24287854827398,31.136259676889043
306,-135.53333333333333,-151.8827220644597,-119.18394460220698,32.3065868756753
307,-130.86666666666667,-152.14477480869152,-109.58855852464183,42.045795139215635
308,-143.8,-162.71121833315993,-124.88878166684007,37.368792684092256
309,-135.06666666666666,-151.14181793857745,-118.99151539475588,31.76469038973237
310,-141.26666666666668,-172.20541365654498,-110.32791967678838,61.13533257363444
311,-131.86666666666667,-152.80423494034198,-110.92909839299136,41.3728843030741
312,-137.86666666666667,-160.14743437469818,-115.58589895863517,44.02706238465408
313,-128.53333333333333,-143.87748018313076,-113.1891864835359,30.32021694440123
314,-146.06666666666666,-171.13319729513913,-121.0001360381942,49.531763097587756
315,-131.86666666666667,-148.7725971939282,-114.96073613940516,33.40632009399153
316,-209.8,-339.7645638513309,-79.83543614866912,256.81152622107913
317,-148.46666666666667,-163.92168520770065,-133.0116481256327,30.539300726913982
318,-158.13333333333333,-176.66485818194778,-139.60180848471887,36.61851383597586
319,-141.66666666666666,-161.5937974445041,-121.7395358888292,39.37624777564374
320,-151.86666666666667,-169.9051672662587,-133.82816606707465,35.64429204733285
321,-163.8,-189.4227971272112,-138.17720287278883,50.63095232496948
322,-146.66666666666666,-168.79117403678384,-124.54215929654946,43.71829009566692
323,-157.6,-202.0753709501737,-113.1246290498263,87.88386275837749
324,-138.73333333333332,-158.35202427316395,-119.11464239350269,38.76676698181346
325,-149.06666666666666,-177.13505083369964,-120.99828249963367,55.463461445852396
326,-137.33333333333334,-161.70935088550343,-112.95731578116326,48.1673010338849
327,-143.13333333333333,-173.08928532015955,-113.17738134650712,59.193317941207596
328,-140.8,-154.54076650619527,-127.05923349380474,27.15191828705049
329,-137.13333333333333,-157.43833352467462,-116.82833314199202,40.122922237654734
330,-136.53333333333333,-150.1726635829922,-122.89400308367448,26.951479035893783
331,-143.6,-162.05760906148643,-125.14239093851354,36.47245536017557
332,-143.33333333333334,-163.8173217181218,-122.8493449485449,40.47660503989379
333,-145.66666666666666,-169.16899583098882,-122.1643375023445,46.44088237270644
334,-151.66666666666666,-168.51878335974226,-134.81454997359106,33.29998331664581
335,-139.33333333333334,-148.47937775661234,-130.18728891005435,18.07269272195547
336,-135.06666666666666,-152.55889446371137,-117.57443886962194,34.56485048266359
337,-138.93333333333334,-154.19670647055062,-123.66996019611607,30.16060712622049
338,-153.6,-175.83085113180428,-131.3691488681957,43.9284266354563
339,-149.4,-165.31110138795484,-133.48889861204518,31.440525864983023
340,-149.2,-169.28546864886263,-129.11453135113734,39.6891252948042
341,-158.26666666666668,-173.43015660406175,-143.1031767292716,29.963236733630026
342,-144.0,-159.53670075087445,-128.46329924912555,30.70070574650253
343,-148.26666666666668,-159.17317259321922,-137.36016074011414,21.55138562186251
344,-147.2,-169.32106011524363,-125.07893988475637,43.71147827897535
345,-156.2,-172.74902489775957,-139.6509751022404,32.70107031887488
346,-157.33333333333334,-176.94784647860223,-137.71882018806446,38.758511609996354
347,-157.46666666666667,-181.7354219955832,-133.19791133775013,47.955349603100125
348,-144.66666666666666,-168.87188047906054,-120.46145285427278,47.82979080958737
349,-159.13333333333333,-197.22479208859374,-121.04187457807292,75.26917622034196
350,-144.66666666666666,-158.87232296318513,-130.4610103701482,28.07054605018498
351,-152.33333333333334,-166.56540686592294,-138.10125980074375,28.122746823325933
352,-151.73333333333332,-177.63927560261314,-125.8273910640535,51.19045049833242
353,-151.4,-168.85444531217064,-133.94555468782937,34.49019184251275
354,-145.6,-168.1791092590769,-123.02089074092306,44.61658884316461
355,-138.13333333333333,-154.66136683514586,-121.60529983152081,32.65959107044803
356,-139.0,-158.9573817922091,-119.04261820779088,39.43602414037196
357,-155.0,-170.51250540692897,-139.48749459307103,30.652895458667523
358,-143.46666666666667,-164.6957713396107,-122.23756199372262,41.94896370061548
359,-145.53333333333333,-171.87157621519057,-119.19509045147609,52.04468165806078
360,-139.0,-153.83742870805676,-124.16257129194325,29.318935860634507
361,-135.33333333333334,-152.41988411110827,-118.2467825555584,33.76322786043354
362,-138.66666666666666,-157.74191160563092,-119.5914217277024,37.69291121093667
363,-151.53333333333333,-185.926163566349,-117.14050310031766,67.96064220480034
364,-137.86666666666667,-158.38995940370987,-117.34337392962347,40.55427090811631
365,-146.2,-163.53410427003496,-128.86589572996502,34.25239650983076
366,-136.0,-149.9917095452986,-122.0082904547014,27.6477847213841
367,-132.26666666666668,-147.12992581178068,-117.40340752155268,29.369977111934485
368,-134.26666666666668,-151.87660384786997,-116.65672948546339,34.79744562783628
369,-132.26666666666668,-147.503169486953,-117.03016384638038,30.107511059903675
370,-142.4,-157.93538197649337,-126.86461802350662,30.698099832617217
371,-153.86666666666667,-170.32326747314258,-137.41006586019077,32.518439213604466
372,-138.8,-153.24348456571337,-124.35651543428665,28.540497542965156
373,-148.6,-163.46708773095793,-133.73291226904206,29.37754244316566
374,-147.2,-160.97799299043385,-133.42200700956613,27.225478263322884
375,-148.6,-159.96093880314865,-137.23906119685134,22.44935039891652
376,-149.06666666666666,-165.66438537113302,-132.4689479622003,32.79728986093549
377,-159.46666666666667,-171.71852779936054,-147.2148055339728,24.209823534168017
378,-146.13333333333333,-155.8499910973849,-136.41667556928175,19.20023148008609
379,-151.06666666666666,-163.2788863927049,-138.85444694062843,24.131491642434558
380,-147.86666666666667,-160.73301021586224,-135.0003231174711,25.424048108478363
381,-151.26666666666668,-159.97237521357448,-142.56095811975888,17.20258378525996
382,-172.73333333333332,-211.8013410403126,-133.66532562635405,77.1988485809356
383,-141.13333333333333,-153.74908552799207,-128.5175811386746,24.928876607037243
384,-146.46666666666667,-156.84108434206917,-136.09224899126417,20.499972899711086
385,-158.33333333333334,-170.03754669307565,-146.62911997359103,23.127665011602208
386,-160.93333333333334,-196.06856090360554,-125.79810576306114,69.42762818615913
387,-140.86666666666667,-156.0722099209953,-125.66112341233803,30.046334588801713
388,-139.53333333333333,-152.00343417464944,-127.06323249201722,24.6410677979308
389,-139.06666666666666,-151.34720170628358,-126.78613162704973,24.26648351579236
390,-143.33333333333334,-154.99662955759237,-131.67003710907431,23.046812264509718
